"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"79","Improvement and proofreading of my existing PhD thesis in Behavioral Economics","https://www.upwork.com/job/Improvement-and-proofreading-existing-PhD-thesis-Behavioral-Economics_~011d5a874e642ac2c6/","Intermediate",120,2019-05-12,"Hi There, Are you an expert or aware of Behavioral Economics and Game theory? I'm looking for professional writer and proofreading, who aware of Behavioral Economics, Game theory such as Ultimatum Game, Trust Game and Dictator Game ,data analysis and referencing style such as APA and others. I have a draft of my thesis and analysis of the data. I'm looking for a professional writer and proofreader who can put everything together and organize the thesis from A to Z and accept any changes required by my prof. I will give you an example of one short paper to look at and understand the way that you have to follow for a thesis not publication paper. - I need you to rewrite and proofreading my work as well as to add the most recent relevant reference to the literature review (2012 to 2018) and the other parts. APA reference style . The number of pages without appendix and references should be not less than 30 to 35 pages, which means you should add and update some pages that i already done. The contract will be divided into 2 milestone: 1- once you complete the thesis as required and accept any changes requested by my supervisor. 50%. $60 2- once you complete the final draft without any changes required by my supervisor. 50%. $60 The thesis should includes thesis: - Tables of content 1- ABSTRACT 2- INTRODUCTION 3- Literature review ( i wrote it but you should improve it and add some relevant and most recent papers 2012 to 2018). 4- Experimental Design and Procedures (i wrote something but you should proofreading and add the required information). 5- Results: 5.1- Descriptive Statistics and tests ( i have this part with some interpretation but you should improve the writing and update the tables according to APA style). 5.2- Regressions Analysis ( i have this part with some interpretation but you should improve the writing and update the tables according to APA style and will give you the new regression to add it as well later once i complete it). 6- Conclusion 7- References and Bibliography 8- Appendix ( i have this part but you should add the interpretation and APA style) * Extra information: - The Total pages without references and appendix should not be less than 32 to 35 pages. - I have done about 25 pages and i will provide you with an extra info about the research design and procedures ....etc - you should be aware of data analysis to add the interpretation for each table in the analysis. - the research question must be specified with sub research questions according to my thesis. - I'm fixable about the deadline , and i can wait for the first draft 10+ days and the final 20+ days from the be-gaining. Depending on my prof feedback. - the draft of my thesis , the data analysis and the example of short paper to follow will be given later. The contract will be cancel in case you do not follow the requirements as required without anything, because we discussed my work and explained it here before i assign the contract with you. - The regression part will be given to you as soon as we complete this one to add it and format it according to APA. Thanks, A less","R, Academic Writing, Article Writing, Econometrics, Economic Analysis,  ",NA,"$400+ ","No feedback yet","United Kingdom",NA,NA,NA
"80","Statistics and Calculus","https://www.upwork.com/job/Statistics-and-Calculus_~0154af43152d5d90d7/","Entrylevel",5,2019-05-12,"Probabilities and Counting techniques, binomial distribution, Statistics derivatives About 20 beginner questions. Looking for a long term collaborations, so if everything works well for those first 20 questions, I will have more work for you.","Calculus, Mathematics, Algebra, Statistical Analysis",NA,"$700+ ","4.96 Stars, based on 21 feedbacks","United States",NA,4.96,21
"81","Multivariate data analysis and writing","https://www.upwork.com/job/Multivariate-data-analysis-and-writing_~01bc4d0047b5075c9c/","Expert",NA,2019-05-12,"I look forward for someone who can help me to analyse and model large datasets, and also writing the results","Ggplot2, ggplot, Data Analytics, IBM SPSS,   ",2,"$1k+ ","4.24 Stars, based on 5 feedbacks","Indonesia",NA,4.24,5
"82","Data Engineer","https://www.upwork.com/job/Data-Engineer_~010f17bd8a19553a69/","Expert",NA,2019-05-11,"Request description For a new and very critical project in our Finance domain, we urgently looking for a Data Engineer to join the team. Staffing would be minimally 6 months and start data is ASAP. As a Data Engineer, you will play a key role in preparing the data infrastructure that will be used by our Data Scientists in the delivery of this analytic project. Main activities: - Conceive and build data architecture - Integrate data sources into R - Ensure data are easily accessible and that their exploitation is performing as requested, even in highly scalable circumstances - Manage and Execute ETL (extract/transform/load) processes from complex data sets - Collaborate with different system owners and data - Document the data catalogue We are looking for strong candidates with the following academic and professional experiences: - A Master in Informatics, Engineering, Mathematics, Statistics or another quantitative discipline - Experience with data management (catalogue, data lineage,...) - Experience with Data virtualisation, data lakes (Denodo considered a plus) - Strong affinity with data science in general - Familiarity with different types of databases, SQL and noSQL. SAP BW (Hana) experience is a plus - Experience in design, implementation, monitoring and exploitations of data stored on parallel servers - Technical expertise: SQL. SAP BW (Hana), Python, R are a plus Fluency in English. French and or Dutch being a plus less","Python, SQL",NA,"$0 ","No feedback yet","Belgium",NA,NA,NA
"83","Predictive Maintenance project in manufacturing,delivering unsupervised/supervised model wt R/python","https://www.upwork.com/job/Predictive-Maintenance-project-manufacturing-delivering-unsupervised-supervised-model-python_~018ab82d9490b6699e/","Intermediate",2000,2019-05-09,"Unsupervised and supervised Predictive model that will be developed with preferably R . We are searching a free lancer to challenge us for our models that we will be developing with TIBCO Spotfire and its prebuilt R Engine (TERR). Python and Tensor flow developers are welcome as long as we have common understanding. Initially, we would like to use our best-practise Autoencoder DL template that we will use for anomaly detection.(Cran H2O package ) followedd by supervised model People who are ; - involved predictive maintenance projects (anomaly detection etc..) - familiar with Spotfire TERR has an advantage. (or good level of R) - H20 knowledge for autoencoder is important - familiar with sensor data less","R, TensorFlow, H2O, Data Analytics, Data Mining, Data Science, ",NA,"$0 ","No feedback yet","Turkey",NA,NA,NA
"84","Machine Learning Engineer","https://www.upwork.com/job/Machine-Learning-Engineer_~0127f55c239e5f551d/","Intermediate",NA,2019-05-07,"We are looking for a Machine Learning (ML) Engineer to help us create artificial intelligence products. Machine Learning Engineer responsibilities include creating machine learning models and retraining systems. To do this job successfully, you need exceptional skills in statistics and programming. If you also have knowledge of data science and software engineering, we’d like to meet you. Your ultimate goal will be to shape and build efficient self-learning applications. Responsibilities Study and transform data science prototypes Design machine learning systems Research and implement appropriate ML algorithms and tools Develop machine learning applications according to requirements Select appropriate datasets and data representation methods Run machine learning tests and experiments Perform statistical analysis and fine-tuning using test results Train and retrain systems when necessary Extend existing ML libraries and frameworks Keep abreast of developments in the field Requirements Proven experience as a Machine Learning Engineer or similar role Understanding of data structures, data modeling and software architecture Deep knowledge of math, probability, statistics and algorithms Ability to write robust code in Python, Java and R Familiarity with machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn) Excellent communication skills Ability to work in a team Outstanding analytical and problem-solving skills BSc in Computer Science, Mathematics or similar field; Master’s degree is a plus less","TensorFlow, Neural Networks, Theano,  ",NA,"$40k+ ","4.96 Stars, based on 38 feedbacks","United States",NA,4.96,38
"85","Require projects for Data Science to practice upon","https://www.upwork.com/job/Require-projects-for-Data-Science-practice-upon_~012b0ad3ef41fa5a3a/","Intermediate",1000,2019-05-07,"Need 10 projects along with well written description & data set to work on in the following 4 modules. In total 40 assignments with data sets with medium complexity. Module 1 General statistics - basic probability, mean, median, mode, histograms, testing of hypothesis Module 2 Data cleaning, preparation and associated challenges using Python or R Module 3 Basic supervised concepts - linear regression, logistic regression Module 4 Basic unsupervised concepts – clustering Each assignments needs to be in the format along with reference materials for learning, sample questions and along with 5 main questions to be solved. Duration of the test should be about 3 hours in which a person should be able to complete. Would want real examples of projects. Sample answers need to be submitted aswell. Only if you can submit a sample assignment with 5 questions & answer script in any one of the modules mentioned above, then apply. less","Data Science, Python, R, Statistics",5,"$8k+ ","4.70 Stars, based on 6 feedbacks","United States",NA,4.7,6
"86","Contractor needed to build BI dashboards using open source software Grafana","https://www.upwork.com/job/Contractor-needed-build-dashboards-using-open-source-software-Grafana_~01ebc0ac452f41f022/","Intermediate",NA,2019-04-29,"We have completed our BI tool evaluation phase and are looking for someone to integrate key features of Tableau & PowerBi into a solution using Grafana open source software. Deliverable: - Build out a mockup Prototype BI Dashboards using open source software Grafana. We have visual designs and demos that can help guide the work. Please reply with relevant reference to similar projects. less","R, Tableau Software, PowerBI, Qlikview, Python, Business Intelligence, ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"87","Data Analyst","https://www.upwork.com/job/Data-Analyst_~01a3e23f1856e02d10/","Intermediate",NA,2019-04-29,"Using statistical packages (R, Python, etc.), generate analysis of market survey data.","Analytics, Data Analytics, Data Science, Google Analytics,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"88","Create Enrollment Model for Clinical Trial - Gene therapy","https://www.upwork.com/job/Create-Enrollment-Model-for-Clinical-Trial-Gene-therapy_~017b0a284fcca70b19/","Intermediate",250,2019-04-23,"Seeking creative statistician/data visualization expert to create a model of clinical trial enrollment in R (need copy of R script provided in deliverable). Plan for 30 minute conversation to understand project scope and variables, then independent ... more","R, Data Analytics, Data Science, Medical Informatics,  ",NA,"$6k+ ","4.95 Stars, based on 36 feedbacks","United States",NA,4.95,36
"89","AI Architect (onside)","https://www.upwork.com/job/Architect-onside_~01e4f28e2c477d5590/","Expert",6000,2019-04-19,"Join a group of Artificial Intelligence (AI) at the USA company. Here innovations are not just empty word. You will be able to work with leading Artificial Intelligence (AI) and Machine Learning (ML) and help to solve the organization’s most exciting and difficult challenges. The AI group is also chartered with exploring the boundaries of Big Data Analytics both in existing business units as well as emerging opportunities including areas in robotics, Natural Language Processing (NLP), Computer Vision, Predictive Analytics, and Deep Learning. Required Qualifications: — 5+ years of experience with data analysis in high-performance computing, ML, Big Data, deep learning, cloud services; — Deep expertise in neural networks (CNN), random forests, classifiers, feature representations, AI or related techniques; — Experience in development of quantitative models for Industrial systems supply chain big data analysis, revenue forecasting, or similar problems using machine learning; — Proficiency with at least one statistical computing language for data analysis, such as R or Python; — Experience in multiple AI Frameworks (TensorFlow, Caffe/Caffe 2); — Practical skills in business requirements management; — Fluency in English; — MS in Computer Science, Electrical Engineering or related field. Preferred Qualifications: — Understanding of the industry and technology trends in said area of application (healthcare, manufacturing, supply chain, financial services); — Experience in providing project management support for large data analytics and data quality management projects; — Experience with working in a Big Data environment and addressing data operations and quality issues therein; — Knowledge of relational database systems, data mining, data warehouses, business intelligence, decision support tools, and programming languages, including SQL, Python, C/C++, R, and Java; — Ability to accommodate some travel, if necessary. Responsibility: — Utilize Artificial Intelligence (AI), Big Data and Data Analysis methods to work within cross-functional teams to engage the internal clients, develop strategic analytical products, support requirements analysis; — Extract qualitative and quantitative relationships, including patterns and trends from a wide variety of data; — Use technical and analytical expertise to explore and examine data from multiple disparate data sources (legacy systems, open data sources, big data, etc.); — Analyze and implement analysis infrastructure and tools, analytic workflow processes, algorithm development, feature engineering, model selection, training testing and validation of different models, pipeline generation; — Contribute to the development of strategies for deploying AI techniques into an existing business, development of roadmap and requirements analysis considering both AI and business potential analysis; — Develop new concepts and experiments for a variety of these ideas, translate these ideas into executable action plans, and communicate these plans to a diverse client base. We offer: — direct communications; — health insurance; — comfortable office in the heart of Kyiv (near Palats Ukraina station); — positive corporate environment based on principles of respect, support and mentorship; — minimum bureaucracy; — competitive compensation; — kick off parties. less",NA,NA,"$0 ","No feedback yet","Ukraine",NA,NA,NA
"90","Machine Learning Algorithms coding using R","https://www.upwork.com/job/Machine-Learning-Algorithms-coding-using_~01389f0c539c5f001b/","Intermediate",NA,2019-04-13,"I am looking for Machine Learning Engineer/Data Scientist/ Data Analyst who has the sound knowledge of model complexity, model selection, uncertainty in prediction with bootstrapping, and probabilistic machine learning, and linear models for regression and classification using R. He needs to implement a couple of data analysis algorithms with R(using existing related R code). I will provide the related R code, You need to change the code according to instruction. For example, I will give you the code for KNN classifier, you need to change the code for KNN regressor. Please find the attached documents for the job details and what I will provide for the first question. I will provide all the related r code as like Activity.1.1.ipynb file. Please bid with fixed price(preferable)/minimum hourly rate for the works mentioned in Job_detailsDAA file. I will consider who offers a reasonable price with a good profile and skills. Happy bidding. less","R, Data Analytics, Data Science, Machine Learning, ",NA,"$1k+ ","4.73 Stars, based on 11 feedbacks","Australia",NA,4.73,11
"91","Machine Learning Scientist","https://www.upwork.com/job/Machine-Learning-Scientist_~01be5a9929fcd38521/","Intermediate",NA,2019-04-10,"We are a machine learning consulting company. We are looking for an experienced remote team member who is interested in a per project commitment that may expand to full time later. You will be working with a team of professionals lead by PhDs. Ide ... more","R, Scikit-Learn, TensorFlow, Spark MLlib, Python, ",2,"$9k+ ","4.56 Stars, based on 41 feedbacks","United States",NA,4.56,41
"92","Development of Naïve Bayes Classifier Module using C++","https://www.upwork.com/job/Development-Bayes-Classifier-Module-using_~01eaecb83c8aba1a7b/","Intermediate",300,2019-03-28,"We require an experienced professional to develop Naïve Bayes classifier for classifying a categorical target variable with k classes using a set of mixed type of predictor variables. We need c++ developer with 5+ year of experience in developing statistical techniques in C++ . Masters degree or sufficient statistical educational qualification. Experience in handling imperfect and large size data. Experience in Object Oriented development . Knowledge of predictive models is essential. Familiarity with software products like SPSS, R for cross validation. Good at validating the modules with diversified test cases. UI design experience a huge plus. less","C++, IBM SPSS, Object Oriented Programming (OOP, R, ",NA,"$0 ","No feedback yet","India",NA,NA,NA
