"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"94","Machine Learning and Google Analytics Senior Data Engineer needed","https://www.upwork.com/job/Machine-Learning-and-Google-Analytics-Senior-Data-Engineer-needed_~01accaa75e440050e3/","Intermediate",NA,2019-05-27,"Disclaimer (read before bidding) Since conversational and professional English level is required for this position, any question or message asking or commenting about anything already explained in this job description will be considered as insufficient English level and the candidate will be automatically considered with insufficient qualifications. Also, we recommend that you read the full job description since it includes instructions on how to bid and what we will expect to get from every qualified bid. Bids with insufficient information will be automatically dismissed. We are looking for 1+ Sr. Data Engineer for a long term Machine Learning project. We will run the project through UpWork (no direct hiring) and through an hourly based contract. The following are examples of activities Engineers will do on a daily basis (not limited to the listed ones): - Analyze requirements and propose Senior level solutions - Extract, analyze, process and/or propose data structures, data transformations, and data solutions using modern service-oriented solutions and cloud-based resources - Document (in English) data structures and API input/output specifications - Work in a collaborative environment with Agile processes - Extract, analyze and propose advanced processing techniques based in Machine Learning processes to answer complex questions or provide value-added conclusions Your bid should include - Your hourly rate - Your resume, or link to your LinkedIn profile, or similar info (direct contact info can be removed) - One example case documented including data schema(s) you started working with, what the goal was, what you did, and the overall result. No need for code or sample data but the document has to be coherent, complete and sufficient for a 100% understanding. The recruiting process 1. We will review and filter bids/applications matching the skills and general criteria 2. Example document/case review 3. Screening interview (video-call in English through UpWork) 4. Second level interview (technical interview) 5. (Optional) Third level interview (doubts and refinement) Mandatory qualifications - English: conversational level (you will be interviewed) - Not being part of any agency (only freelancers will be considered) - Job Success >= 90% - Autonomous and proactive. Be able to work with minimum guidance. - Proactive and responsible. Can own deadlines and commitments. Mandatory Skills - Understanding of structured and unstructured data models - Understanding and able to produce/execute ETL processes - Basic programming skills (for data processing). Understanding of the JSON format - Google Analytics experience including exporting and processing or raw data - Experience in Machine Learning related projects - DB both NoSQL and RDB - Docker at user level (be able to operate 1+ container/s) - Agile methodologies including Scrum and Kanban Experience Level - 2+ years of experience in ETL processes - 2+ years of experience in NoSQL DBs, 5+ years of experience in RDB (MySQL or similar) - 1+ years of experience with Machine Learning - 3+ years of experience in Google Analytics We will consider a plus - AWS: experience with RDS, DynamoDB, S3, SageMaker, etc. - Experience programming in Python, Go, NodeJS and/or Java - Version control systems (Git or similar) Our values - Do it With Passion - Team First - People Matter - Fear No Change - Keep it Simple NEW FREELANCERS: if you are new at UpWork and do not have work history yet, but still think you are a great fit for the position, place a bid. Extra requirements will apply but we will consider newcomers too. Instructions will be sent in private message to pre-checked bids. less","Data Analytics, Data Science, \Extract, Transform and Load (ETL\, ",2,"$40+ ","5.00 Stars, based on 2 feedbacks","United States",NA,5,2
"95","Integrate statistics part into existing wordpress page","https://www.upwork.com/job/Integrate-statistics-part-into-existing-wordpress-page_~01d5f1382b489f282e/","Entrylevel",NA,2019-05-27,"The target is to integrate https://d3js.org/ or similar analytics tool into existing wordpress webpage. More info in the document","Python, Data Analytics, Data Science, HTML5,   ",NA,"$2k+ ","4.97 Stars, based on 15 feedbacks","Finland",NA,4.97,15
"96","NLP/NLU technical architecture for russian language, auto deployment","https://www.upwork.com/job/NLP-NLU-technical-architecture-for-russian-language-auto-deployment_~0147aecaba4a3fe8a2/","Expert",NA,2019-05-27,"The deliverables - a technical/technological architecture of the NLU/NLP component for the chatbot for russian language. - a deployment infrastrucutre and process how to train and deploy new models.","Python, Artificial Neural Networks, Data Science, Docker, ",NA,"$1k+ ","5.00 Stars, based on 4 feedbacks","Poland",NA,5,4
"97","Python & JS Developer","https://www.upwork.com/job/Python-amp-Developer_~010cbb1e0d1dca1bd6/","Entrylevel",NA,2019-05-27,"The Software Developer will build AI / Machine learning models using large volumes of scientific dataset. The developer will produce efficient computer applications to retrieve, process, analyze, display and distribute geospatial and non-geospatial i ... more","Backend Rest API, HTTP, SQLite Administration, Java,   ",NA,"$1k+ ","5.00 Stars, based on 7 feedbacks","United States",NA,5,7
"98","R programming","https://www.upwork.com/job/programming_~0165a7ea5828e955cf/","Intermediate",70,2019-05-27,"Need expert in R programming ! Are you familiar in working with Financial data ? If yes please do place your bid .","Data Analytics, Data Science, Financial Analysis, R, ",NA,"$2k+ ","4.77 Stars, based on 28 feedbacks","Germany",NA,4.77,28
"99","Need a statistician to help with interpreting linear mixed effects models generated through R","https://www.upwork.com/job/Need-statistician-help-with-interpreting-linear-mixed-effects-models-generated-through_~01c74c330d8d7015b2/","Expert",NA,2019-05-27,"Need a statistician to help interpret linear mixed effects models generated through R. Have generated analyses in support of a project involving longitudinal data and would like an expert in mixed effects models to provide feedback on the approach and interpretation of the model output parameters generated through the R statistical programming software. Freelancer should be expert in R Lmer package modeling, applying models to quantify the effects of independent variables, interaction effects on dependent variables. less","Data Analytics, Data Science, Quantitative Analysis",NA,"$1k+ ","5.00 Stars, based on 9 feedbacks","United States",NA,5,9
"100","Transformers - complete my intuitive diagram","https://www.upwork.com/job/Transformers-complete-intuitive-diagram_~01ad6aba1e9c6c8a39/","Intermediate",230,2019-05-27,"Mentor me on how Transformers work. You need to have a formal, long history of math, python, and Machine Learning, including knowledge on recent breakthroughs. You are the best candidate if you have built a Transformer! Or can implement recent ML Papers from scratch! less","Python, Artificial Intelligence, Artificial Neural Networks,  ",NA,"$1k+ ","4.28 Stars, based on 15 feedbacks","Canada",NA,4.28,15
"101","Machine Learning Expert, Software Architect Needed, CTO knowledge is a plus","https://www.upwork.com/job/Machine-Learning-Expert-Software-Architect-Needed-CTO-knowledge-plus_~01acb2e128a1da8744/","Expert",500,2019-05-26,"I am looking for someone who is good at emerging tech (predictive analysis, machine learning), but also good at web development (PHP, Yii, CraftCMS etc.) The reason is because I'm considering to hire a capable guide to help me idealize merging the 2 ... more","HTML, Sass, SQL, PHP, Python, Data Science, JavaScript, ",NA,"$100+ ","5.00 Stars, based on 1 feedback","Singapore",NA,5,1
"102","Tutor/Training needed for teaching Machine learning.","https://www.upwork.com/job/Tutor-Training-needed-for-teaching-Machine-learning_~013f534c97fb37c657/","Intermediate",NA,2019-05-26,"I know programming in python, java, SQL, PLSQL. Want to learn Machine learning. Need some one who can teach me machine learning from the basics to advance.","Data Science, Machine Learning, Python",NA,"$300+ ","4.96 Stars, based on 11 feedbacks","United Kingdom",NA,4.96,11
"103","Big Data Specialist & Machine Learning","https://www.upwork.com/job/Big-Data-Specialist-amp-Machine-Learning_~015329e13f1498e93d/","Entrylevel",NA,2019-05-26,"I am looking for an expert that can add me a big data / machine learning feature in my current software to extract information from contracts, documents & emails.","Data Analytics, Data Science, Data Scraping,   ",NA,"$2k+ ","4.70 Stars, based on 8 feedbacks","Mexico",NA,4.7,8
"104","Instructor roles for Ed-Tech Startup Offering Live, Online Micro-Courses in Data Science","https://www.upwork.com/job/Instructor-roles-for-Tech-Startup-Offering-Live-Online-Micro-Courses-Data-Science_~017d0d75ed31d28c46/","Expert",NA,2019-05-26,"Teach 3-week versions of courses (1-hour lecture each week + 1-hour tutorial) such as Principles of Data Analytics, Data Mining, Big Data, and Machine Learning. Create engaging projects for students to work on during the 3-week course. What will it ... more","Data Science, Machine Learning, Microsoft Excel, Python, R",6,"$400+ ","4.96 Stars, based on 14 feedbacks","United States",NA,4.96,14
"105","Data scientist/Engineers required to work on multiple projects.","https://www.upwork.com/job/Data-scientist-Engineers-required-work-multiple-projects_~01dc936c70487ee985/","Intermediate",25000,2019-05-26,"Looking for Multiple people to work on data related problems. Problems vary in level of complexity raging from data scrapping to ML/AI model development. People with extensive experience in working with data and deploying ML/AI models will be prefer ... more","ETL Pipelines, Python, Artificial Intelligence, Data Analytics, Data Science, ",1,"$0 ","No feedback yet","India",NA,NA,NA
"106","Data Scientist to predict visit cancellations for healthcare centers","https://www.upwork.com/job/Data-Scientist-predict-visit-cancellations-for-healthcare-centers_~013c3899b42f8dcc1a/","Intermediate",NA,2019-05-26,"Responsible for Analyze, explore and implement a 1st PoC machine learning model","R, Scikit-Learn, TensorFlow, Python, Data Mining, Data Science, ",NA,"$0 ","No feedback yet","Spain",NA,NA,NA
"107","Data Analyst/Scientist needed for our marketing performance company.","https://www.upwork.com/job/Data-Analyst-Scientist-needed-for-our-marketing-performance-company_~01a9aac0689fbf3c8f/","Expert",1000,2019-05-26,"We are looking for a data scientist who will make value out of our data. ...We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to improve performance and c ... more","Apache Hive, BigQuery, Google Analytics, IBM SPSS, Knime,   ",NA,"$100+ ","No feedback yet","United Kingdom",NA,NA,NA
"108","data scientist","https://www.upwork.com/job/data-scientist_~01fc72a883023dbedd/","Intermediate",NA,2019-05-26,"I'm looking for a person who could resolve Machine Learning troubles.Pandas - Data Analisys - Jupiter Notebook - Python numpy","Python, Data Analytics, Data Science, Data Scraping,  ",NA,"$0 ","No feedback yet","Spain",NA,NA,NA
"109","Knime developer","https://www.upwork.com/job/Knime-developer_~01707fc687f697a36c/","Intermediate",NA,2019-05-26,"Looking for an experienced Knime developer. You should be familiar with all aspects of knime. Be able to provide provide best practice on how to use knime. We expect the developer to have at least some knowledge in machine learning. Preferably progra ... more","Data Analytics, Data Science, Knime, Statistics",NA,"$100k+ ","4.99 Stars, based on 26 feedbacks","Sweden",NA,4.99,26
"110","[Long Term] Data scientist, Machine/ Deep Learning, Developer/ Researcher, Matlab/ Python","https://www.upwork.com/job/Long-Term-Data-scientist-Machine-Deep-Learning-Developer-Researcher-Matlab-Python_~013494737d921401b7/","Entrylevel",NA,2019-05-26,"Hi All, We are developing Anomaly Detection system on streaming sensorial big data that running on the cloud. Looking for highly responsible and motivated algorithm developer to reaserch, develope and integrate anomaly detection and failure predict ... more","Artificial Intelligence, Artificial Neural Networks, Data Mining, Data Science, ",NA,"$700k+ ","4.95 Stars, based on 15 feedbacks","Israel",NA,4.95,15
