"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"78","Statistics on an ophthalmology paper","https://www.upwork.com/job/Statistics-ophthalmology-paper_~01ee99a1041fe7f603/","Intermediate",40,2019-06-11,"To analyze the data of 40 subjects in order to write the results section of an ophthalmology paper",NA,NA,"$10 ","No feedback yet","United Kingdom",NA,NA,NA
"79","Statistical Marketing Research","https://www.upwork.com/job/Statistical-Marketing-Research_~01ff03f3c87affc5b9/","Intermediate",NA,2019-06-11,"I have field reports from 9,000 of encounters with customers or potential customers. In these reports, the salesmen have jotted down notes of their encounters—what the client's problem is, how they are using the product, etc. This is what you could c ... more","Data Analytics, Market Analysis, English, Proofreading",3,"$7k+ ","4.72 Stars, based on 19 feedbacks","United States",NA,4.72,19
"80","Amazon sales statistics research using Seller Legend","https://www.upwork.com/job/Amazon-sales-statistics-research-using-Seller-Legend_~01eff23bfe0210f389/","Entrylevel",NA,2019-06-11,"We are looking for someone to take our sales statistics using Amazon and Seller Legend, and give us accurate information back. We want to know things like: Sku's we need to restock, Parent ASINs that are doing well, possibly things like charts, etc.",NA,NA,"$10k+ ","5.00 Stars, based on 3 feedbacks","United States",NA,5,3
"81","Writer for a B2b Marketing & Advertising News Magazine (Long Term Mission)","https://www.upwork.com/job/Writer-for-B2b-Marketing-amp-Advertising-News-Magazine-Long-Term-Mission_~015bc6f0d577c9f66a/","Intermediate",100,2019-06-11,"Hello, We are launching a B2b online magazine about the latest trends in the Digital Marketing & Advertising Industries. This magazine will target an American audience mostly composed of professional marketers and consultants. Thus, we are looking for a writer, preferably with experience in writing articles for a B2b industry magazine, to join the project with a long term mission. The ideal person would be someone that is already reading digital marketing magazine (a marketing student, a marketing consultant, SEO consultant, etc) but we are open to other applications. We have a friendly vibe and we will not stress you. We will decide together what is the most convenient deadlines for you so you can work without too much stress and in a good environment :) We will also help you by providing a list of websites to monitor so you can get topic ideas. Important: we are not looking for someone that will just rephrase already published articles on big websites such as MarketingLand.com, Entrepreneur.com, etc . It's ok to get inspiration for subjects on already published articles (as you will mainly write about news industry) but you should provide an added value to your papers ;-) The main topic you will have to write about is the Latest News in the Digital Marketing/ Advertising industry (short format), for example: - Facebook launching a new features for businesses ( fo example: https://marketingland.com/instagram-advertisers-can-now-convert-organic-influencer-posts-into-ads-262060), - Amazon proposing a new services for marketers, -New studies about Marketing topics (for example: https://www.thinkwithgoogle.com/), - Statistics about GAFA companies ( example: https://www.marketingtechnews.net/news/2019/jun/11/amazon-beats-apple-and-google-worlds-most-valuable-brand-ranking/) , - etc You will also need to write marketips tips for businesses such as for example: - Benefits of Launching a Podcast for Your Company, - How to use Instagram to promote your Buisiness, - etc Articles format: - New article: around 300 words : if you think that a news can be summarize with only 250 words and with a picture of the new features/products/event etc it's Ok. And if for a specific news you want to go more in details and do more words it's Ok too. Marketips tips for businesses: - Minimum 700 words: again if you think that you can give good advices with only 600 words on a specific topic it's Ok. We don't want you to write sentences just to reach the number of keywords. We want quality articles with added value and also that you feel happy with what you are writing ;-) Numbers of articles expected each month: - News articles: 12 (3 each week) - Marketips tips articles: 4 Feel free to contact me if you have any questions. Best, less","English, Fact Checking, Internet Research, Research, Article,  ",NA,"$200+ ","5.00 Stars, based on 2 feedbacks","Spain",NA,5,2
"82","Python/R Expert Needed for CHAID Decision tree model","https://www.upwork.com/job/Python-Expert-Needed-for-CHAID-Decision-tree-model_~011664d121d4ab5223/","Intermediate",150,2019-06-11,"I am looking for an experienced Python/R user who help me to implement CHAID decision model on my data. The successful applicant will have: * Strong understanding of Python / R * Good knowledge of decision decision tree model mostly CHAID statistic model *Good English and communications skills We use SPSS to generate a CHAID tree. We were running CHAID on continuous predictors with SPSS Modeler and it worked fine. SPSS do many things under the hood, I would like to test my data with available CHAID package (Python/R) in order to see if it will give a reasonable result and similar to SPSS output or not. The aim here to run CHAID model on continuous predictors. CHAID decision tree model basically select the predictor that is most significant and then split it into nodes based on significant level. Accordingly it will take predictor and test each one against the predictor variable. We can use Python CHAID package, however we might also need to evaluate other available decision trees package if python CHAID package will not give a valid result. (The SPSS output will be provided for comparison if needed). Data has 5 continuous target variables -- dependent variable and I would like to run CHAID decision tree for each separately to find most significant predictor variables. The data will be in csv format in very tidy form (no data cleaning is needed). less","R, Python",NA,"$100+ ","5.00 Stars, based on 1 feedback","Norway",NA,5,1
"83","Evaluation of Financial Statement","https://www.upwork.com/job/Evaluation-Financial-Statement_~013cb7854886105806/","Intermediate",50,2019-06-11,"The project involves the evaluation of a startup's pro-forma financial statement, comprised of analytical components such as, yet not limited to, an income statement, a balance sheet and a break-even analysis. The focus of the evaluation should lar ... more","Business Planning, Financial Analysis, Accounting principles,  ",NA,"$700+ ","4.44 Stars, based on 10 feedbacks","Qatar",NA,4.44,10
"84","Virtual Assistant / Analyst","https://www.upwork.com/job/Virtual-Assistant-Analyst_~011fe6c835bce422b9/","Entrylevel",NA,2019-06-11,"The Pricing Analyst will support the development, implementation, and execution of ticket pricing for the company. The Pricing Analyst will work to optimize our pricing and approach to optimize revenue. The pricing analyst uses information resources regarding customer needs, historical data, market conditions, and internal margin/revenue targets to set prices, propose pricing changes and recommend process changes. Your Responsibilities: -Look for trends in event data and adjust pricing accordingly -Present pricing analysis with insights, trends, and suggestions - Help implement pricing changes - Monitor and enforce pricing targets and policies - Assist in purchasing tickets Skills: - Good sense of priorities and ability to multi-task - Capable of learning quickly and adapting - Technologically savvy – capable of working quickly on a computer with limited mistakes - A hands-on mentality, capable of executing under pressure - Enjoy working with numbers and have an analytical mind Preferred Qualifications - Previous experience in Business, Finance, Economics, or Mathematics / Statistics - Previous experience in analysis, pricing, or strategic marketing less",NA,NA,"$700+ ","4.79 Stars, based on 3 feedbacks","United States",NA,4.79,3
"85","Python Developer needed to create Assessment Items from Jupyter Notebooks","https://www.upwork.com/job/Python-Developer-needed-create-Assessment-Items-from-Jupyter-Notebooks_~01d6ada189f93358b4/","Expert",NA,2019-06-11,"PROJECT DESCRIPTION - The Python developer(s) should: - Support assessment development for our client - Complete any platform and pedagogy training designated by our client to facilitate assessment creation - Work closely with industry partner SMEs to expedite assessment coding and QA process - Meet with our client’s representatives and/or industry partner as necessary (remote calls) for project management purposes - Import assessment content into our client’s platform, as specified by our client and/or industry partner - Test imported content on the platform to identify bugs and/or other issues - Address any issues that were identified during testing / QA phase - Responsible for meeting deadlines as specified by our client and/or industry partner APPLICANT QUALIFICATIONS - Fluency in Python 3 development - Strong debugging and troubleshooting skills PREFERRED SKILLS - Some familiarity with machine learning and/or neural networks - Familiarity with Docker - Familiarity with Jupyter Notebooks and/or Google Collaboratory - Knowledge of software testing best practices - Basic Github TECHNICAL SKILLS - Good knowledge in Machine Learning foundation tools like Python. NumPy, Pandas, Scikit-learn, Statistics and Linear Algebra, as well as TensorFlow, Keras - Solid foundations in Regression, Clustering, Classification, Support Vector Machines, Random Forests, Decision Trees, Dimensionality Reduction, TensorFlow, Convolutional Neural Networks, Recurrent Neural Networks, Autoencoders, Reinforcement Learning, Sequence Models, NLP and Text Mining, etc. less","TensorFlow, Python, Docker, GitHub, Jupyter, Machine Learning, ",4,"$0 ","No feedback yet","United States",NA,NA,NA
"86","Dropshipping Winning Product Research & Statistics","https://www.upwork.com/job/Dropshipping-Winning-Product-Research-amp-Statistics_~01eb1d6f193bd2b5a6/","Intermediate",NA,2019-06-11,"I am looking for a professional freelancer who is able to do a market research and find me winning products for my dropshipping business every week . From 5-10 winning products a week. You must also be able to categorize them from the best one and find their audience. less",NA,NA,"$0 ","No feedback yet","Italy",NA,NA,NA
"87","Looking for a developer to code/deploy an analytical portfolio management platform for crypto.","https://www.upwork.com/job/Looking-for-developer-code-deploy-analytical-portfolio-management-platform-for-crypto_~0139790c24d29ba9a2/","Expert",5000,2019-06-11,"1. Database, mySQL: A collection of price, volume and other relevant (e.g. social, etc.) data on 3000+ digital assets. The database should contain historical data and should update its information in real time. mySQL. 2. Analytics back-end: Python scripts designed to provide real-time statistical financial analysis of data for each digital asset and a portfolio of assets. Analysis should update in real-time. 3. One-page Reports: Scripts that use the information and statistical data to generate a one-page summary report for each asset in real-time. 4. Trading/AI algorithms: a suite of real-time algorithms designed to generate actionable trading alerts for customers about significant market moving events ahead of time. They should also integrate exchange API functionality to execute trades. 5. Web-based platform/mobile apps: A clean web-based platform and mobile app designed to aggregate all the relevant information in and easy-to-digest format for users. A script to generate alerts for assets using web scrapers in real-time. 6. API: Data outlets sophisticated investors. The goal here is to provide a reliable, clean and timely data, statistical analysis and AI signals for investors to use in their models. The front-end and the mobile app are being finalized. less","Database, Amazon Web Services, Python",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"88","SEO, Link Building, Outreach, Social Blog Poster - Digital Marketing Expert","https://www.upwork.com/job/SEO-Link-Building-Outreach-Social-Blog-Poster-Digital-Marketing-Expert_~01a9967ebf29e07e40/","Intermediate",NA,2019-06-11,"Long story short: Looking for professional link builder My client is looking for an SEO Specialist to join our innovative, growing SEO & Digital PR team. Effective Spend specializes in comprehensive SEO strategies including industry-leading content marketing, digital PR, and on-page technical optimizations. The ideal candidate has solid, hands-on experience in both technical and content SEO strategies and enjoys working directly with clients to help them grow high-quality web traffic and increase conversions. As part of the SEO team, you’ll get hands-on training from SEO industry experts to sharpen your personal digital marketing toolset. Key Responsibilities: Perform SEO assessments/audits of clients’ websites from both an on-page and off-page perspective, including technical site components, content strategy, and user experience Implement on-page SEO optimizations such as headers, metadata, schema, etc. Work with developers to implement technical SEO deliverables, such as 301 redirects, diagnosing canonical issues, and image compression Analyze clients’ web analytics performance, write up performance analysis reports and present reports to clients Drive existing SEO campaign growth with current clients by continuously suggesting future opportunities where available Work closely with content writing resources (both internally and on client-side) to produce high-quality content in line with SEO strategy Qualifications / Requirements: 2+ years of professional, full-time SEO experience Digital agency experience is a (big) plus 4-year Bachelor’s degree in Marketing, Advertising, Journalism, Statistics, Analytics or a related field Ability to extract meaningful insights from data analysis and make specific SEO recommendations Proficient in Google Analytics and Google Search console, understanding reports to support SEO initiatives Strong written and communication skills a must Knowledge of best practices for technical SEO components such as 301 redirects, canonicals, image compression and sitemaps Proficient with SEO platforms (e.g. Moz, WebCEO, Ahrefs, etc.) Familiarity with conversion rate optimization best practices and ability to identify opportunities for improvements throughout clients’ websites Familiarity with beginner HTML and CSS is a plus Proficient with Microsoft Office suite, especially Excel less",NA,NA,"$10k+ ","4.95 Stars, based on 32 feedbacks","Germany",NA,4.95,32
"89","Designer needed to create a flyer/fact sheet.","https://www.upwork.com/job/Designer-needed-create-flyer-fact-sheet_~01538748936322c320/","Expert",150,2019-06-11,"Designer needed to create a flyer/fact sheet. An InDesign template will be provided along with previous similar examples. Must be able to create illustrations and Icons (illustrator). Fluent in Photo manipulation(Photoshop) and excellent desktop publ ... more","Flowcharts, Infographics, Book, Adobe InDesign,  ",NA,"$600+ ","4.82 Stars, based on 3 feedbacks","United Arab Emirates",NA,4.82,3
"90","Financial Advisor software","https://www.upwork.com/job/Financial-Advisor-software_~01cd7d0c563f6ba66b/","Intermediate",15000,2019-06-11,"I am looking to build a platform that has 3 ""tiers"". This all revolves around financial planning. I need to design a platform that will have the ""CEO"" which has oversight of everything, the next level is the ""adviser"", which each adviser has the abil ... more","Business Planning, Financial Analysis, IBM SPSS,   ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"91","Developer needed to improve our SEO","https://www.upwork.com/job/Developer-needed-improve-our-SEO_~011458cf8470e362a9/","Intermediate",NA,2019-06-11,"We're needing someone to continue to improve the SEO of our website. Our website is archant.co.nz Tasks of this job will include: 1) Setting up a weekly report and statistics of our Organic Search results 2)Improving and adding our current MetaData to improve our organic ranking in specific keyword terms 3)Create a site map page and a link building page 4)Add our website to other high-quality directories. 5)Continue reporting on our Search Engine results Also, we'd like to ensure the below can be done: 40-50 keywords researched and actively focused on <U+F0B7> Thorough site audit report and regular comparisons <U+F0B7> Fix all technical issues on the website affecting SEO <U+F0B7> Improve website speed, mobile compatibility, canonical issues <U+F0B7> Creation/Optimization of Google Search Console & Analytics <U+F0B7> Improvement of meta titles and description tags <U+F0B7> Commence complete monthly backlinks strategy as follows: <U+F0B7> 2 x Niche-Specific Article Writing and Publishing: <U+F0B7> 1 xHigh Authority Article Marketing Backlinks: <U+F0B7> Second tier backlink strategy (social media & directory links) <U+F0B7> Full reporting on all above work including backlinks & articles <U+F0B7> Live Dashboard - Real-time SEO Rankings Health Scores stats <U+F0B7> Daily milestone keyword rank tracking - Emailed <U+F0B7> Weekly keyword rank tracking - Emailed <U+F0B7> Regular communication on progress and goals for archant.co.nz Note: If you also have experience in copywriter, email marketing or social media marketing we will have opportunities available for these. less","Google Analytics, Link Building, SEO Keyword Research,  ",NA,"$0 ","No feedback yet","New Zealand",NA,NA,NA
"92","Scrape/Crawl socialbakers.com","https://www.upwork.com/job/Scrape-Crawl-socialbakers-com_~0193540c2929f10a88/","Entrylevel",5,2019-06-11,"Need facebook and twitter urls embedded in the site in a docx/xls. Note it is in after /detail/ tab as in address bar of examples : https://www.socialbakers.com/statistics/facebook/pages/detail/294433317256915-kh-abdullah-gymnastiar https://www.socialbakers.com/statistics/twitter/profiles/detail/27650674-audi less","HTML, Web Crawling, Data Scraping, Web Scraping",NA,"$100+ ","5.00 Stars, based on 10 feedbacks","India",NA,5,10
"93","Hiring Writers - Long term. Full time. (Finance Statistics/SPSS Healthcare/Nursing Law)","https://www.upwork.com/job/Hiring-Writers-Long-term-Full-time-Finance-Statistics-SPSS-Healthcare-Nursing-Law_~01f9324be0184d1339/","Entrylevel",500,2019-06-11,"We are looking for full time writers. This job is long term. The following are the requirements. 1. Efficient enough to write 40 000 words per month 2. Versatile enough to handle a large variety of writing projects 3. Can meet deadlines 4. Have experience with various referencing style 5. Able to produce original work with no copy/paste and no use of word-spinning softwares 6. Able to address all client requirements and follow all client instructions Starting pay for 40 000 words is $500. Pay will increase based on performance. less",NA,2,"$20k+ ","4.72 Stars, based on 132 feedbacks","Australia",NA,4.72,132
"94","Social Media Marketing Project Manager","https://www.upwork.com/job/Social-Media-Marketing-Project-Manager_~01159e733055446cf0/","Intermediate",NA,2019-06-10,"Industry Power Players Network, a division of CJM Enterprises, is looking for a confident, detail-oriented, and highly organized person to join the team as an associate to the Manager for our Digital Marketing projects. We strive to market to consum ... more","Facebook Marketing, Instagram Marketing, Retargeting,  ",NA,"$8k+ ","4.87 Stars, based on 13 feedbacks","United States",NA,4.87,13
"95","SCRAPE FOR A SPECIFIC PIECE OF Financial Data; Automate it with Python In Repl.It","https://www.upwork.com/job/SCRAPE-FOR-SPECIFIC-PIECE-Financial-Data-Automate-with-Python-Repl_~01c59d05bcd880c674/","Entrylevel",15,2019-06-10,"Hi I need 1 bit of info for all securities under 10.00 from Yahoo finance (statistics section). Because that data changes ever so often, i'd like to be able to run a simple python code that will provide me with the info on-demand in an excel file",NA,NA,"$6k+ ","4.92 Stars, based on 44 feedbacks","United States",NA,4.92,44
"96","Operations Business Analyst","https://www.upwork.com/job/Operations-Business-Analyst_~0113926485bc03c672/","Intermediate",NA,2019-06-10,"Job Description: - Responsible for requirement gathering - Data acquisition, analysis, and reporting Job Responsibilities: - Ensure that complex business requirements are accurately captured, documented, communicated, and accurately implemented. - ... more","Customer Service, Data Analytics, Excel VBA,   ",2,"$100M+ ","4.96 Stars, based on 3819 feedbacks","United States","Enterprise",4.96,3819
"97","Need data scientist with R proficiency to help build out an econometric simulation","https://www.upwork.com/job/Need-data-scientist-with-proficiency-help-build-out-econometric-simulation_~019656afa12d5c057f/","Expert",NA,2019-06-10,"For this project, we are looking to take an existing dataset + model design and build a machine learning simulation that projects changes to housing demand for various US zip codes on a year-by-year basis. This simple model will first predict housing demand (expressed as Housing Price Index value) for the following year based on economic/demographic attributes of a given zip code. Then, those demographics will be updated based on growth assumptions, and then HPI calculated again for the following year, and so on. Seeking a developer proficient in the R language as well as comfortable with core concepts of Machine Learning/statistical inference less","R, Data Engineering, SQL",NA,"$8k+ ","4.87 Stars, based on 23 feedbacks","United States",NA,4.87,23
"98","xenforo revenue genrator addon","https://www.upwork.com/job/xenforo-revenue-genrator-addon_~01f1fe71466460be62/","Expert",1000,2019-06-10,"Admin Options Can Check users earning, users views, threads views, Last month, monthly, yearly views Can payout, can check payout requests, check can P ayPal account on the payout, Payout Trx ID for record Payout requests alert notification, payout request page, payout request email Rates per views Payout threshold Statistic Page: Top 100 threads by views and earning Top 100 users by followers, views and earning Can Set a monthly and yearly task for the user Active users can earn only stop or reset earning if user not online X days Fraud control to check self-views Viewers locations, ip Can earn from the forum Users with minimum X views Thread with minimum X views Ban any users from earning Old views: Control old views user and admin can check but not generate revenue Keep a record about everything like views, earning, payout requests, payouts, payout TRX ID USER Hend Can check earning, last earned and current month, Last month, monthly,and total views Can submit payout request WHEN HE REACH Payout threshold Update payment option before payout request if missing Select payment gateway Add or remove earning request Top 10 threads by views and earning Last month, monthly, Payout record Payout notification, alert, email Payment gateway Pa ypal, Ba nk account <U+21D0>==== USing martview voucher to pay less","PHP Script, Requirements Specification, PHP",NA,"$0 ","No feedback yet","Pakistan",NA,NA,NA
"99","Corporate Logo Design","https://www.upwork.com/job/Corporate-Logo-Design_~01486328c4ad6a31d1/","Intermediate",800,2019-06-10,"Budget: Conservative Deadline(s): Visual identity & Logo Development - Monday, July 8, 2019 Presentation – Wednesday, July 31, 2019 Stationary – Thursday, August 15, 2019 Deliverables: Mood board: · Research & Mood board Visual Identity Guideline*: · Research · Colour palette · Font Families · Pattern · Icon Set · Infographic · Photography style Logo Master*: · 5 Concepts, revision, 3 Concepts, revision, 2 Concepts, final tweaks – Choose 1, final tweaks Stationary: · Business Cards · Pens · Journal Design Presentation · Design presentation in accordance to visual identity guideline less","Flowcharts, Infographics, CorelDRAW, Adobe InDesign,  ",NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"100","Infographic Design to show our Global impact","https://www.upwork.com/job/Infographic-Design-show-our-Global-impact_~01d5947c4745c05b6f/","Expert",200,2019-06-10,"We are looking for someone to concisely and visually depict a summary of global statistics in a page spread (A4 portrait) and also should be able you use as static image later. This person should have a strong understanding of technical details and b ... more","Infographics, Storyboard, Storybook, Concept Art, ",NA,"$600+ ","4.82 Stars, based on 3 feedbacks","United Arab Emirates",NA,4.82,3
"101","Hashtag Researcher","https://www.upwork.com/job/Hashtag-Researcher_~0115baf76097b774e1/","Intermediate",10,2019-06-10,"We're looking for a hotshot who knows their stuff. Are you a Wizz at Instagram, Facebook, Twitter hashtags? We want someone to complete multiple projects each at $10-15 per mini-project. We'll supply plenty of information about the niches and you' ... more","Administrative Support, Google Search, Internet Research, ",NA,"$10k+ ","4.93 Stars, based on 75 feedbacks","Singapore",NA,4.93,75
"102","VA for Quality Management System (QMS) - Healthcare - lab","https://www.upwork.com/job/for-Quality-Management-System-QMS-Healthcare-lab_~01c66186df3af83ffa/","Entrylevel",NA,2019-06-10,"I'm looking for a healthcare QMS VA to help me with Quality admin work that includes drafting policies, developing reports, generating statistics, document control and so on. things will be slow in the beginning maybe but slowly slowly the task w ... more","Microsoft Office, Presentations, Draft Correspondence, Medical, Virtual",NA,"$30k+ ","4.73 Stars, based on 18 feedbacks","Saudi Arabia",NA,4.73,18
"103","Website/App developer required to build a website from our designs. (Wordpress/frontend/backend)","https://www.upwork.com/job/Website-App-developer-required-build-website-from-our-designs-Wordpress-frontend-backend_~0157fd2c6392eff548/","Intermediate",NA,2019-06-10,"Brief We are creating a website for user populated sports leagues (similar to fantasy football). The website will allow users to sign up and create their own interactive sporting league that will allow them and all their friends who join the league ... more","Website, WordPress, Web Apps, Wordpress Website",NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"104","Secure web portal development","https://www.upwork.com/job/Secure-web-portal-development_~013b0a13cf95b6ade6/","Intermediate",NA,2019-06-10,"I'm looking for a integrated web portal: Capture Job Separate databases for different clients, Time Stamps Search function Different logins and access rights(from internal company usage to external excess) Report structure including statistics Autom ... more",NA,NA,"$0 ","No feedback yet","South Africa",NA,NA,NA
"105","Long-term English to Serbian Translator for international website","https://www.upwork.com/job/Long-term-English-Serbian-Translator-for-international-website_~01fd40161a01e28dd2/","Intermediate",999,2019-06-10,"We are looking for a translator from English to Serbian for our website Casino.guru, a multilingual website focused on online casinos and gambling. We do our best to provide our visitors with reliable information that is not biased in any way. The t ... more","Serbian, Proofreading, Translation English Serbian",NA,"$100k+ ","4.92 Stars, based on 30 feedbacks","Slovakia",NA,4.92,30
"106","Solve Neural Network Questions","https://www.upwork.com/job/Solve-Neural-Network-Questions_~0169df29235f7871f3/","Intermediate",50,2019-06-10,"Need help to solve a few questions related to Neural Network and few questions to be solved using R. If you are good in Neural Network and can solve and write answers in word file.","R, Artificial Neural Networks, Data Science,  ",NA,"$60 ","1.67 Stars, based on 2 feedbacks","India",NA,1.67,2
"107","Check of the statistical part of an article","https://www.upwork.com/job/Check-the-statistical-part-article_~010d3864035ea2aa02/","Intermediate",NA,2019-06-10,"The article uses simple statistics (t-test, anova, regression; field: psychology) and needs checking/revising by a statistician. Please contact me asap, if you: - are a statistician or familiar with statistics - have experience in paper revisions ( ... more",NA,NA,"$3k+ ","4.75 Stars, based on 26 feedbacks","Switzerland",NA,4.75,26
"108","App UI/ UX mock up design project","https://www.upwork.com/job/App-mock-design-project_~017fd889b7ca5b79b0/","Intermediate",200,2019-06-10,"We are looking to do a mockup for a drivers app that is for both iOS and Android: The app will have the following features: - Login screen with new acct creation and password reset - Track driver behaviour (cornering, braking, acceleration) - Drivin ... more","Adobe Photoshop, Adobe Illustrator, Hybrid, Native,   ",NA,"$90 ","5.00 Stars, based on 1 feedback","Singapore",NA,5,1
"109","Digital Marketing Specialist (Long Term)","https://www.upwork.com/job/Digital-Marketing-Specialist-Long-Term_~01dd82863245c8ee7e/","Entrylevel",NA,2019-06-10,"Hello, We're an e-commerce company that wants to build a $100 million business by 2022. We’re looking to hire a Digital Marketing Assistant that would help us expand our reach and grow our sales through various DIgital Platforms. We would like to ... more","Facebook Marketing, Marketing Strategy, Media Buying, ",3,"$300k+ ","4.82 Stars, based on 200 feedbacks","Singapore",NA,4.82,200
"110","Product Demonstration Video for Software Application","https://www.upwork.com/job/Product-Demonstration-Video-for-Software-Application_~011bc1d3c11b258d27/","Intermediate",200,2019-06-10,"IMPL Ventures is looking for a product demo videographer for MUL8R! Details: - Please research and Google IMPL Ventures and MUL8R -- this will be critical for the job, as there will be an expectation for you to understand the product and the company ... more","Avid Media Composer, Commercial, Maxon Cinema 4D,  ",NA,"$1k+ ","4.98 Stars, based on 13 feedbacks","United States",NA,4.98,13
