"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"715","Consult if there is/will be a way to use G Slides as a Kiosk application delivery platform","https://www.upwork.com/job/Consult-there-will-way-use-Slides-Kiosk-application-delivery-platform_~01772361de2b0f5041/","Expert",NA,2019-07-03,"I am interested in consulting with a developer well versed in G Suite applications in general and G Slides in particular, GAS, access by G Suite applications to calling and receiving information back from non-G Cloud applications. In addition, it wo ... more","Google Apps, Google Apps Script, Google Sheets",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"716","Book designer needed.","https://www.upwork.com/job/Book-designer-needed_~017fc3142a09d09624/","Entrylevel",NA,2019-07-03,"I am looking for someone who can help me design a special book project. Please be good at indesign and graphic design . This job was posted from a mobile device, so please pardon any typos or any missing details.","Adobe InDesign",NA,"$4k+ ","4.34 Stars, based on 93 feedbacks","United States",NA,4.34,93
"717","Yahoo Auction Japan 100 listings. *Experienced freelancer only*","https://www.upwork.com/job/Yahoo-Auction-Japan-100-listings-Experienced-freelancer-only_~014ae79a5b4e7eafc4/","Entrylevel",20,2019-07-03,"Jewelry listings on Yahoo Auction. **Experienced freelancer only**",NA,NA,"$2k+ ","4.94 Stars, based on 19 feedbacks","Japan",NA,4.94,19
"718","FRENCH writer for creative content writing / blog and news article","https://www.upwork.com/job/FRENCH-writer-for-creative-content-writing-blog-and-news-article_~01ab7833127815b3ff/","Entrylevel",400,2019-07-03,"APPLY WITH YOUR MONTHLY RATE (based on 35H / weeks) Content writer (French language) for Blog articles and other content writing FULL TIME. ----------------------------------------- FULL TIME ------------------------------------------- Experienced writer for different topic including, product description , blog writing, artistic writing, creative writing. Comfort in performing any research you might find necessary for writing. Qualifications: 1) Talent 2) Mother tongue Language: French 3) SEO ( can be a asset) 4) Ability to write smartly 5) Internet research 6) Open to constructive feedback 7) Available permanently on Skype. We value passion and awesomeness, more than a particular number of years on the job. This job is tottaly flexytime, which mean that you can works when you feel, day or night, week or weekend when you wish. And how many hours you want between 25H and 45H per week. APPLY WITH YOUR MONTHLY RATE (based on 35H / weeks) less","Fact Checking, Internet Research, Landing Pages, Research, Resume, ",2,"$40k+ ","4.93 Stars, based on 132 feedbacks","France",NA,4.93,132
"719","Write blog posts that are SEO friendly","https://www.upwork.com/job/Write-blog-posts-that-are-SEO-friendly_~01404a474f6c33cf87/","Intermediate",14,2019-07-03,"We want to write about a forum that we visited as a company, and what we learned from it, what we can offer our clients from now on, etc. We are an event agency, trying to find new suppliers worldwide to offer the greatest possibilities to our clients. So, our texts need to be written in a formal language, but still story-telling and make it sound exciting, so people want to try our services. The texts should be SEO friendly, so they can be copy-pasted into WordPress, without Yoast showing everything red (we can offer to pay more if you can send the keywords and meta description that should be filled in in the YOAST SEO) Would you like to take on this challenge? We would love to work with you! less","Internet Research, Landing Pages, Research,  ",NA,"$200+ ","4.75 Stars, based on 9 feedbacks","Switzerland",NA,4.75,9
"720","Art director to create stunning ads.","https://www.upwork.com/job/Art-director-create-stunning-ads_~01794e312dad98be2c/","Intermediate",10,2019-07-03,"Hi, I am a copywriter looking for an art director to make my ads visual. Print/poster/topography ads. only talented applicants please! You should find the assets and design them according to the copywrting instructions. Please find the file attached to the art level and quality we want. less",NA,NA,"$0 ","0.00 Stars, based on 1 feedback","Israel",NA,0,1
"721","Dubai Government Custom Website Design","https://www.upwork.com/job/Dubai-Government-Custom-Website-Design_~016458cfbc1ec384b4/","Expert",2500,2019-07-03,"Looking for a website(UX/UI) designer for Gov. Org, Details will be revealed to the successful candidate. Please share your related portfolio and cv.","Competitive Analysis, Information Architecture,   ",NA,"$800+ ","5.00 Stars, based on 4 feedbacks","United Arab Emirates",NA,5,4
"722","Ghostwriter Wanted","https://www.upwork.com/job/Ghostwriter-Wanted_~017d7df74289824ef1/","Intermediate",20,2019-07-03,"Need a creative, yet technical ghost writer to help me turn my podcasts into 1500 word business focused articles on a monthly basis. Please reply with examples of your past work.","English, Journalism, Non-fiction",NA,"$3k+ ","4.87 Stars, based on 31 feedbacks","United States",NA,4.87,31
"723","Church Lead Generation","https://www.upwork.com/job/Church-Lead-Generation_~017b935d41c8751148/","Entrylevel",NA,2019-07-03,"We are looking for a list of pastors and email addresses in the Assemblies of God denomination. You can find a list of the churches here: https://ag.org/Resources/Directories/Find-a-Church. You can go state by state in the search tool. I only want information for churches that have email addresses. Attached is the format that we need to receive the information. We have paid $0.05USD per name for similar lists in the past and are expecting to pay the same. less","Data Entry, Data Scraping, Lead lists, Prospect Lists",NA,"$8k+ ","4.78 Stars, based on 6 feedbacks","United States",NA,4.78,6
"724","Wedding video editor","https://www.upwork.com/job/Wedding-video-editor_~01884a297d4ac8ebd4/","Entrylevel",NA,2019-07-03,"I need someone who an help with making a standard wedding video. This job was posted from a mobile device, so please pardon any typos or any missing details.","Adobe Premiere Pro, Final Cut Pro X, Adobe After Effects,  ",NA,"$4k+ ","4.34 Stars, based on 93 feedbacks","United States",NA,4.34,93
"725","Google Paid Adwords and Analytics Manager","https://www.upwork.com/job/Google-Paid-Adwords-and-Analytics-Manager_~01c3fa080686d0cd3a/","Intermediate",NA,2019-07-03,"We are looking for an analytics pro, some one who is well versed in Yoast set up and running monthly reports. This person should be able to discuss best practices. Must also have Google adwords experience. We would like this specialist to join our t ... more","Google AdWords, Google Analytics, PPC Campaigns,  ",NA,"$100+ ","5.00 Stars, based on 2 feedbacks","United States",NA,5,2
"726","Toyota Graphic Postcard Design","https://www.upwork.com/job/Toyota-Graphic-Postcard-Design_~01d816fc2861dabc37/","Intermediate",60,2019-07-03,"-Effective, eye catching and professional postcard design that will get responses! -Focus on Toyota/Lexus RWD Transmissions with some images of Toyota Trucks included. -Toyota/Lexus Logos must be blurred or removed. -DEADLINE JULY 19 Contract will be paid upon approval of final version after revisions. less","Adobe InDesign, Adobe Photoshop, Minimal, Geometric,  ",NA,"$700+ ","5.00 Stars, based on 6 feedbacks","Canada",NA,5,6
"727","HubSpot Website Ninja needed to port a site from one HubSpot instance to account HubSpot account","https://www.upwork.com/job/HubSpot-Website-Ninja-needed-port-site-from-one-HubSpot-instance-account-HubSpot-account_~0115cbe6b43f5d027c/","Expert",NA,2019-07-03,"OBJECTIVE: ""Move"" a HubSpot website from one account to another HubSpot account, keeping content as is. DELIVERABLES: - Participate in onboarding kickoff call (Gmail email, Asana, HubSpot) - Attend client project kickoff call - ""Migrate"" approximately 14 website pages (headers, footers, metadata, links, CTAs and Forms) - ""Migrate"" approximately 127 blog pages (metadata, links, media, CTAs and Forms) - ""Migrate"" approximately 33 landing pages (metadata, links, media, CTAs and Forms) - Complete domain mapping for two brands (primary and that of an acquired brand) - Ensure all page URLs are exactly as they currently position - Test every function on every page - Participate in client final approval call - Execute and monitor go-live for the first hour Estimated Project Hours 10-12. less","Landing Pages, Website, Blog, SEO-based Website",NA,"$80k+ ","5.00 Stars, based on 26 feedbacks","United States",NA,5,26
"728","STARTS TODAY: Upload wordpress to my c-panel talk me through on screenshare then tutor me be-theme","https://www.upwork.com/job/STARTS-TODAY-Upload-wordpress-panel-talk-through-screenshare-then-tutor-theme_~018d4d86d304696d60/","Entrylevel",NA,2019-07-03,"my web designer has left and i am learning wordpress myself. I need someone to talk me through the uploading of the correct files downloaded from wordpress to my godaddy cpanel, its for a client whlie being developed so i host and then download all and send onto him. Hope that explains it correctly. Needs perfect english be available today at 8pm uk time. the idea is install the workpress theme then buy a theme and install it, then work on it. If you are an expert in the betheme even better then you can teach me for an hourly fee. thanks Patrick less",NA,NA,"$10k+ ","5.00 Stars, based on 9 feedbacks","United Kingdom",NA,5,9
"729","DaVinci Resolve Video editor with animation experience needed","https://www.upwork.com/job/DaVinci-Resolve-Video-editor-with-animation-experience-needed_~01a8f5cfe96c5027b2/","Expert",NA,2019-07-03,"Looking for an editor who uses DaVinci Resolve. I am preparing to start a Youtube Channel and create LinkedIn videos for two different channels/businesses. They are similar but different. I am looking for someone who can come up with the intro, the graphics, animations if necessary for certain subjects and someone who can edit it all for me and put it together so it is ready to upload. If all goes well, there will be opportunity for work on an ongoing basis. I have at least 4-5 videos that need to be created asap. less","Intro/Outro, Video Animation",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"730","bubble.is developer needed to set up stripe.js plugin","https://www.upwork.com/job/bubble-developer-needed-set-stripe-plugin_~01b3c9f61d363e5074/","Intermediate",110,2019-07-03,"WHO WE ARE we are developing a fetish social media platform based on bubble.is and similar to instagram. LOOKING FOR since our platform is based on bubble. is we are looking for a developer who has some experience with it. you don't have to be a pro but you should have at least experience to set up the stipe.js plugin on bubble and all needed workflow (see below 'your job'). please note that we are working with the newest stripe plugin version 1.9.14. also, we expect impeccable communication and compliance with the deadlines. if you'd like to and you will get your job done properly we are interested in a long term partnership! YOUR JOB You are going to ensure all payment processes and notifications are working properly. This includes the workflows as follow: 1. Connect existing stripe account to our bubble account. 2. When seller creates a new shop item, a workflow ensures there is a valid stripe business connect account with all needed valid information such as address, bank account, … In case the buyer has already a valid stripe business account, his information are asked to be updated and confirmed. 3. Buyer can purchase shop items which are in his cart. Therefore, he must enter his credit card details and all needed details to provide a delivery to his address and confirm to purchase the shop items. 4. Pop up to confirm successful payment to buyer. 5. Pop up to inform the buyer something went wrong with the payment (credit card is not valid, …). 6. Stripe account: If the payment went through successfully, the amount of the payment will be splitted (percentage) between the seller and viquen. 7. Seller can update all needed details such as address, bank account, … what we have created so far: - set up stripe account - seller can post a shop item - buyer can add shop item to cart - notification area - user´s profile area check out our test version on https://viquen.com/version-test less",NA,NA,"$0 ","No feedback yet","Switzerland",NA,NA,NA
"731","Image Vectorized","https://www.upwork.com/job/Image-Vectorized_~01523eb733c9f3acee/","Intermediate",15,2019-07-03,"Hi guys, in this job, I need to convert this image into a vector file. You can modify some elements according to your criteria. For example, the flower crown (does not have to be the same). You can use some vector files from any vector repository. The rest of this art has to be as closest as possible (shapes and colors). The delivery file must be in .cdr or .ai. Additional, I need deliverables in pdf, svg and jpg 300 dpi. I need this vector on Saturday. Please, apply if you can meet the deadlines. Begin your proposal with ""ASDESILLA"" Thanks a lot. less","Adobe Illustrator, Vector Tracing",NA,"$0 ","No feedback yet","Colombia",NA,NA,NA
"732","Update Link in my SiteGround website & Update Images","https://www.upwork.com/job/Update-Link-SiteGround-website-amp-Update-Images_~0101562b965a13d718/","Entrylevel",5,2019-07-03,"Super easy task. I am just REALLY bad with this stuff. I have my site hosted on SiteGround.com and it should be a 5 minute job. -Reset images (see attachment) to have Apple and Google Play logos -add a new link to the Apple logo - linking to our dow ... more","HTML, WordPress",NA,"$3k+ ","4.92 Stars, based on 12 feedbacks","United States",NA,4.92,12
"733","Web engagement and Web Push Javascript solution","https://www.upwork.com/job/Web-engagement-and-Web-Push-Javascript-solution_~01492fdad47574a1e8/","Intermediate",NA,2019-07-03,"The expected deliverable is a javascript solution that works all browsers. Intermediatory skilled Knowledge on web push and service-worker Open for an interactive discussion in making the requirements clear, to add value to the job given.","JavaScript",NA,"$100k+ ","4.84 Stars, based on 74 feedbacks","United States",NA,4.84,74
"734","CMS Customization for a language school website ( Polish language is a plus)","https://www.upwork.com/job/CMS-Customization-for-language-school-website-Polish-language-plus_~01bf99a88380b1ec78/","Entrylevel",NA,2019-07-03,"We are looking for a skilled developer that can modify a Wordpress (or other) theme so good that nobody would notice it was a theme :) Actually it would be perfect if you are skilled to modify some blocks in the homepage. Knowledge or experience designing a web for a language school is a huge plus as we would like also to add some useful ready api’s for schools, so we would need your suggestions. We need a first mobile design theme. Website must be fully functional and live by 10th of august 2019. Our website should have this structure: - Homepage - Different windows with information: Courses, School, Teachers, Location, contact forms, etc - Events / Calendar api - Payment gateway in Polish PLN - We are open for suggestions or useful modules than can be added We need to check whether you have your own good criteria for this project, we are looking for someone to work for long term so to be consider as a candidate you need to reply to us sending a link with a theme you consider you could make it look great for a language school (Language school in a city, not learning platform!). REMEMBER! Without that link we won't even take under consideration your candidature. If you could provide another links of previous works would be also great. If you are fluent in Polish it is a huge plus for us :) Thank you very much in advance. less","Polish",NA,"$2k+ ","5.00 Stars, based on 1 feedback","Poland",NA,5,1
"735","Java Developer for onsite contract","https://www.upwork.com/job/Java-Developer-for-onsite-contract_~016ff3cce96636593f/","Expert",5000,2019-07-03,"Hello, We are looking for java developer on contract basis. Developer must be a coder and technical with 7-10 yrs of experience. Here’s the JD for the Java position: . Strong hands on experience in developing REST based Web application backend using Java. Experience in multithreading or concurrency control . Strong working knowledge with most Spring modules. Experience with SpringBoot is a plus. . Exposure to front-end development technologies like Angular and/or ReactJS is a plus. . Strong knowledge of development for a clustered setup, preferably on the AWS Cloud infrastructure. . Experience with ElasticSearch, Memcache/EhCache/Redis will be a definite plus. . Experience in managing deployment in JBoss/Tomcat/Apache . Extensive OOP experience and understanding . Good in database programming concepts and experience in writing complex queries for one or more of the following - Oracle, MySQL, PostgreSQL, MSSQL Server . Good communication skills Responsibility: . Architecture design, coding, unit testing, and implementation of Web applications and mobile based projects . Designing and implementing new procedures and guidelines to enhance productivity and quality . Identify application upgrade paths, opportunities for improving design, performance and code of existing applications . Mentor team of mid-level or junior developers . Develop an understanding of the latest technology trends in Web and Mobile based applications *****Kindly do not apply if you are not flexible with onsite***** less","Java EE, Java GUI, Java Servlets Development, ",2,"$2k+ ","4.98 Stars, based on 4 feedbacks","Australia",NA,4.98,4
"736","Write a Ebook with content and cover page","https://www.upwork.com/job/Write-Ebook-with-content-and-cover-page_~0132896a07de57529a/","Intermediate",200,2019-07-03,"- Looking for a writer to write a book of ""100 reason of why people buy Life insurance?"" - Cannot copy from market. - Will be convert to different lauguage.","eBooks, Fact Checking, Internet Research, Citation Styles,   ",NA,"$1k+ ","2.45 Stars, based on 4 feedbacks","Singapore",NA,2.45,4
"737","Business Card Designer Expert Needed","https://www.upwork.com/job/Business-Card-Designer-Expert-Needed_~01c5eb6304918d305d/","Intermediate",10,2019-07-03,"We will send you all of details on upwork message . Thanks","Adobe Photoshop, Adobe Illustrator",NA,"$1k+ ","5.00 Stars, based on 134 feedbacks","United States",NA,5,134
"738","Giveaway Sweepstakes Campaign","https://www.upwork.com/job/Giveaway-Sweepstakes-Campaign_~018959d523bd0d3a4b/","Intermediate",NA,2019-07-03,"We are looking for campaign marketer and or a social media marketer who has experience with running giveaways, sweepstakes and or contents across any of different software available such as: GLEAM RAFFLECOPTER SHORTSTACK VYPER RAFFLECOPTER PROMOSIMPLE GIVEAWAYFRENZY GLEAM SWEEPWIDGET VIRALSWEEP GIVEAWAY TOOLS In short, we are looking to run a giveaway for a furniture store and need someone to help us run and manage the giveaway sweepstakes. You must show that you have experience directly launching and managing a giveaway campaign. 1. Please list examples that shows you have run a giveaway campaign and that you have experience? 2. Which tools is you preferred tool for running a giveaway and why? Thank you! less",NA,NA,"$700+ ","5.00 Stars, based on 2 feedbacks","United States",NA,5,2
"739","Looking for mobile app developer","https://www.upwork.com/job/Looking-for-mobile-app-developer_~014fb70a396dc02cc0/","Intermediate",2000,2019-07-03,"I would like to have an app developed for my cleaning services company to promote sales and marketing in targeted areas","Phone, Tablet, In-App Purchases, User Authentication, ",NA,"$0 ","No feedback yet","South Africa",NA,NA,NA
"740","Creative Visual Pitch Treatment","https://www.upwork.com/job/Creative-Visual-Pitch-Treatment_~01d1d57225b7ef2294/","Expert",250,2019-07-03,"I am looking for a music video treatment designer to create one pitch deck. 1-3 pages total. High concept and visually stimulating. Must be an expert at photoshop (or similar template/graphic design experience).","Music Video",NA,"$100+ ","5.00 Stars, based on 1 feedback","United States",NA,5,1
"741","CGI/3D render of building required","https://www.upwork.com/job/CGI-render-building-required_~01a94e793fd6048bef/","Intermediate",NA,2019-07-03,"We need 3-5 renders of a building. It’s very simple and all about light and texture. More of an arts project than a building development.",NA,NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"742","Trademark Text and Logo","https://www.upwork.com/job/Trademark-Text-and-Logo_~013b90268507187cc6/","Entrylevel",30,2019-07-03,"Looking for a Trademark logo design for my trademarked brand ""Bleu La La"" Will need multiple formats of the image/logo suitable for product packaging and web display. I need something that is simple that can be used for both women's and baby's fashion. Would prefer something chique, modern, and cute. I’m opened to your ideas and I’m not very picky. As my business grows, I would have more such projects. Is this something you would be interested in? If yes can you give me a price quote on say 3 different samples logo designs/ideas that I can chose from? If you can even send some sample sketches that would be helpful. Thanks! less","Packaging",NA,"$50+ ","5.00 Stars, based on 3 feedbacks","United States",NA,5,3
"743","Journalist specialized in tourism or environment","https://www.upwork.com/job/Journalist-specialized-tourism-environment_~018999138f4788e548/","Expert",NA,2019-07-03,"Freelancer will produce content for social media according to the briefing and following the practices of each platform. We are looking for a journalist with a background in tourism or environment coverage with strong skills in standard English writing. Texts will present clear context, accurate data, and quotes of relevant sources (interviews with sources might be required). We are a non-profit association that promotes sustainable tourism and independent hotels. Our office is in Montreal, Canada, and our members are spread in all five continents. less","English, Internet Research, Article, Blog Article,   ",NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"744","DESIGN EDITION OF A WEB SITE, AND MARKETING TO A MOBILE APP","https://www.upwork.com/job/DESIGN-EDITION-WEB-SITE-AND-MARKETING-MOBILE-APP_~014ff76937c96dcad8/","Expert",500,2019-07-03,"We have an app mobil that will be launched worldwide, we are ending the development process, we need: 1- Wedsite edition and verification, adapt the current design of the app 2- Create a marketing plan for the launch that include texts for advertising, scrip to the advertising video among other less","Marketing Strategy, Content Writing, Facebook Marketing, ",NA,"$0 ","No feedback yet","Paraguay",NA,NA,NA
"745","Norwegian to English translation","https://www.upwork.com/job/Norwegian-English-translation_~013f6ecc60bc7b3749/","Expert",10,2019-07-03,"I have some Norwegian sentences in business registration that need to be translated into English. if you have time work on my project in these 2days, please apply it",NA,2,"$20k+ ","4.71 Stars, based on 393 feedbacks","China",NA,4.71,393
"746","HVAC designer","https://www.upwork.com/job/HVAC-designer_~01ecfdad0d6966a3aa/","Intermediate",NA,2019-07-03,"I am looking for a designer who specializes in HVAC drawings (preferably with some knowledge in Canadian standards). The job would include full HVAC drawings and heat gain loss calculations.","AutoCAD HVAC loads calculations",3,"$0 ","No feedback yet","Canada",NA,NA,NA
"747","Software application end-user training manual","https://www.upwork.com/job/Software-application-end-user-training-manual_~0199aefbba105d6902/","Expert",1500,2019-07-03,"Seeking an experienced technical writer to author a user manual for end-users of a software application. The software application is intended for use by employees globally, most with a non-technical background. Candidate free to decide how to present content, e.g., including diagrams, screenshots, or text. Adequate onboarding to the application will be provided. Requirements: - Demonstrated experience writing training manuals for software applications - Excellent written/verbal communication in English, proofreading and editing skills with strong grammar, writing style and sentence structure. - Creative and a critical thinker with skills in writing simplified technical English - Preferable educational background in English, Communications, or similar discipline ASAP start. less","FAQ, Instruction Manual, Procedure, IIoT, ",NA,"$5k+ ","4.81 Stars, based on 11 feedbacks","Germany",NA,4.81,11
"748","We are looking for accoountant","https://www.upwork.com/job/are-looking-for-accoountant_~01f32eba625b0c81fd/","Expert",50,2019-07-03,"Hello! My name is Evgeny. I represent the DUWAYTIMBER LTD. We are looking for accountant. Our situation is next: We have registered LTD last year (Sep.) in London. Until now have not had any business activity at all. Main business is e-commerce. We a ... more",NA,NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"749","3D Visualisation Exterior/Interior","https://www.upwork.com/job/Visualisation-Exterior-Interior_~019bfdd174aac927a8/","Expert",550,2019-07-03,"Hay, I run a UK based Visualisation Studio and looking to outsource a project to a talented team (Ideally) or freelancer who can produce photorealistic images. Please see attached plans. I require; *1 Apartment* 1 x Kitchen/Dinning Image 1 x Bedroom 1 x En-suite 1 x 3D Floor Plan 1 x Front Exterior Please include for a couple of minor revisions. We regularly outsource projects so looking for a long term partnership. Thanks less",NA,NA,"$7k+ ","5.00 Stars, based on 36 feedbacks","United Kingdom",NA,5,36
"750","Google Review","https://www.upwork.com/job/Google-Review_~01f6b9e98fd18274a7/","Entrylevel",5,2019-07-03,"This is a simple job, looking for someone to write google reviews.","Google Analytics",1,"$0 ","No feedback yet","United States",NA,NA,NA
"751","Need a ClickFunnel Expert","https://www.upwork.com/job/Need-ClickFunnel-Expert_~0136d816b05349fffe/","Expert",250,2019-07-03,"We are looking for a ClickFunnel Expert to create a high converting sales pages for our digital service. You need to be well versed in the following: - ClickFunnel - Split testing - Email Automation - Growing following - End to end Sales Funnel bui ... more","Competitive Analysis, Usability Testing, User Research,  ",NA,"$0 ","No feedback yet","Serbia",NA,NA,NA
"752","Create Digital Ad","https://www.upwork.com/job/Create-Digital_~019bfceb33fdc6ed3a/","Entrylevel",NA,2019-07-03,"I need a digital ad created. 6.8 inches long x 1.0 inch wide High resolution PDF 300 dpi",NA,NA,"$1k+ ","4.81 Stars, based on 2 feedbacks","Canada",NA,4.81,2
"753","Legal Writer For SEO Articles","https://www.upwork.com/job/Legal-Writer-For-SEO-Articles_~01014fe54ab4373831/","Intermediate",NA,2019-07-03,"Hello, We have a large project we're working on in a very competitive legal niche. Looking for competent writers who specialize in SEO to produce fast copy/articles. There will be over 200 articles (1,000 words each) with a focus on ranking for the keyword + individual states and cities. Please submit your price per 1,000 words as well as any samples you have in the legal industry. Thank you! less","Internet Research, Search Engine Optimization (SEO,  ",NA,"$50k+ ","4.86 Stars, based on 43 feedbacks","United States",NA,4.86,43
"754","Need a Golf Writer With Experience For Ongoing Project","https://www.upwork.com/job/Need-Golf-Writer-With-Experience-For-Ongoing-Project_~01f96d540e970befa7/","Entrylevel",50,2019-07-03,"I require an experienced writer to produce 1-2 articles of 1500-200 words a week exclusively about golf. I will provide topics and detailed article outlines each week. Examples of typical articles will be ' best golf drivers for beginners' or 'best golf stand bags 2018'. Article tone will be conversational and informative. 1. Must have prior experience of golf article writing that you can provide 2. Must have good knowledge of the sport 3. Must be flexible with specific direction. 4. English must be your 1st language. This will be an ongoing project with a minimum of 6 articles requested each month for a total of $300 for the forseeable future. Look forward to hearing from you. Best regards, Alec less","Article Writing, Blog Writing, Content Writing",NA,"$3k+ ","4.88 Stars, based on 29 feedbacks","United Kingdom",NA,4.88,29
"755","Product Packaging Design","https://www.upwork.com/job/Product-Packaging-Design_~01033a32869347ff38/","Expert",120,2019-07-03,"Hello World! Looking for an expert to design a retail ""package"" for a product. The carton is completed it needs creative graphics that will sell the product on the retail floor. Criteria: - design and deliver the final product in AI. - design must be to scale and compatible for the manufacturer to print the cartons. - prior experiencing in package design. Thank you! less","Product Design, Adobe Illustrator",NA,"$2k+ ","5.00 Stars, based on 22 feedbacks","United States",NA,5,22
"756","Logo for a diet center","https://www.upwork.com/job/Logo-for-diet-center_~017ef18d5f8172192d/","Intermediate",40,2019-07-03,"We are a diet clinic and we are looking for a logo to put on our boxes of food. We want a logo for ""KETO-ME"" We would like you to use the colors in the image I have uploaded in ""Mclean Ideal Body"" Thank you!","Logo",NA,"$300+ ","5.00 Stars, based on 5 feedbacks","United States",NA,5,5
"757","Looking for On Screen Male Spokesperson/Presenter (40 to 65 years Old)","https://www.upwork.com/job/Looking-for-Screen-Male-Spokesperson-Presenter-years-Old_~01e63496a0502050b1/","Intermediate",400,2019-07-03,"[For Experienced Actors ONLY - Samples of past work required] I’m hiring for a new presenter role. This new job is for a few short YouTube videos (about 1,400 words in total). This job would include these requirements: (1) Filmed with a sturdy camera and clear sound recording (using clip-on mic). (2) The best location to film this will be a tidy home workshop, shed, or green screen. If you would like this new job, please do this: 1) Let me know if you will be able to use a good camera to film this in HD (1,920×1,080)? 2) Let me know if you will be able to use a quality mic (like a clip on or other type of mic) to have clear audio 3) What is your best bid for this job? 4) How soon can you film and deliver this? Thank you. I look forward to hearing from you! Best Regards, Steve less","English, American English, Senior, Male, Canadian English, Middle Age",NA,"$30k+ ","4.84 Stars, based on 102 feedbacks","United States",NA,4.84,102
"758","Scriptwriter","https://www.upwork.com/job/Scriptwriter_~01a5b9ee1dade7ae36/","Intermediate",600,2019-07-03,"We are looking for someone to become a Scriptwriter for our YouTube channel which discusses American pop-culture and celebrities. Our ideal candidate has: An excellent level of English (Near-native/Advanced level); Experience in writing and editing articles on different topics; A creative approach to their work; An ability to work as a part of a team and quickly adapt to changes; A high level of attention to detail; An ability to prioritize tasks and meet deadlines; It will work in your favour if you are: Familiar with and interested in US pop culture and the lives of celebrities; Experienced in writing scripts. Your main responsibilities will include writing scripts for 5-15-minute videos. The content will cover a wide range of topics on US culture and celebrities. less",NA,NA,"$0 ","No feedback yet","Ukraine",NA,NA,NA
"759","Seeking a Legal Document editor.","https://www.upwork.com/job/Seeking-Legal-Document-editor_~011aa00ddeb63857a7/","Intermediate",NA,2019-07-03,"We are seeking an individual to work with our office on a per diem bases long term. The candidate would need to review legal letters and pleadings and proof and edit them. Candidate should have a very strong understanding of legal writing, pleadings ... more","Error checking, Grammar, Punctuation, Spelling",NA,"$5k+ ","4.80 Stars, based on 17 feedbacks","United States",NA,4.8,17
"760","Accountability VA - someone to assist/ coach me change my old habits and pattens","https://www.upwork.com/job/Accountability-someone-assist-coach-change-old-habits-and-pattens_~0148c5f7de523fe85e/","Entrylevel",NA,2019-07-03,"I'm looking for something out of the ordinary here. As I'm looking to bring into my life change, im looking for someone that goes above and beyond a random VA for tasks and emails as I have no use for those. what I'm really after is for an account ... more","Personal, Phone Communication, Task Coordination, Virtual,  ",NA,"$900+ ","4.44 Stars, based on 37 feedbacks","United Kingdom",NA,4.44,37
"761","Designer for Instagram page","https://www.upwork.com/job/Designer-for-Instagram-page_~0129d3e227b2266241/","Entrylevel",10,2019-07-03,"Job for newbies to land their first job. I have around 100 products with mismatched images. They look wicked on my Insta page. I want someone with some taste and design skills to bring them to ""harmony"" and make it look decent.",NA,NA,"$60 ","5.00 Stars, based on 2 feedbacks","Moldova",NA,5,2
"762","Cricket writing - Vitality T20 Blast and Global T20 Canada Match Previews","https://www.upwork.com/job/Cricket-writing-Vitality-T20-Blast-and-Global-T20-Canada-Match-Previews_~0136911ed2ba317a8b/","Intermediate",10,2019-07-03,"I am looking for cricket writers to create unique content on cricket for Vitality T20 Blast and Global T20 Canada - previews (before match start), predicted playing 11, weather and pitch conditions, team previews, etc. for each game of the 2 mentioned leagues Availability 3-4 articles a day - 1000 words each Look forward to hearing from you. Plamena Ilieva less","English, Fact Checking, Research, Blog Article, Media & Entertainment, ",3,"$7k+ ","5.00 Stars, based on 4 feedbacks","Bulgaria",NA,5,4
"763","Need customer service assistant for Germany (French Startup)","https://www.upwork.com/job/Need-customer-service-assistant-for-Germany-French-Startup_~01392809596bca9f7b/","Intermediate",NA,2019-07-03,"Hi there, We are a young and dynamic French startup, ecommerce company. We need a German assistant / translator to work on different missions : - Managing email customer requests - Translate product pages and other offers from French to German. We are looking for someone very organized, with good customer relationship experience. More than anything else, we need someone fluent in German (native preferred) also capable of translating basic product offers and other messages. Thank you Paul F Bonjour. Nous sommes une jeune startup française, et vendons des produits en e-commerce. Nous avons besoin d'un assistant allemand pour traiter plusieurs tâches. Nous avons besoin de quelqu'un disponible rapidement, environ quelques heures par jour pour commencer : * Tarif horaire : 12$ Nous recherchons une personne organisée, ayant de l’expérience dans le relationnel, et surtout une personne qui possède une bonne faculté à s'exprimer dans un allemand parfait (et sans faute d'orthographe). Missions : - Gestion des messages clients allemands (activité récurrente qui prendra peu de temps au départ (10 à 40 min par jour) car nous sommes en phase de lancement) mais qui évoluera progressivement. - Traduction des offres en Allemand et de nos messages automatisés (activité ponctuelle en fonction des lancements produits). Merci less",NA,NA,"$30k+ ","4.98 Stars, based on 129 feedbacks","France",NA,4.98,129
